"URN","Text"
"URN:NBN:no-nb_digavis_opplandarbeiderblad_null_null_20221116_99_267_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 02.40 Watergate (r) Det går mot riksrett. Etter en"
"URN:NBN:no-nb_digavis_eikerbladet_null_null_20221110_31_40_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. 23.00"
"URN:NBN:no-nb_digavis_more_null_null_20221112_121_132_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20220705_148_152_1","bussulykke hvor 16 sørsamer mistet livet. ● 1979 – Alta-aksjonen – demonstranter mot kraftutbyggingen i Alta-og Kautokeino-vassdragene"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20221125_54_275_1","gav fortenestmedaljen i gull til den mannen som etter Alta-aksjonen vart dømd etter oppviglarparagrafen. Erik Solheim Ragnar Vik Terje"
"URN:NBN:no-nb_digavis_akershusamtstidende_null_null_20221114_148_133_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta- aksjonen. 00.25 Grace (r) (3) Br. krimserie fra 2021. 01.55 Norge"
"URN:NBN:no-nb_digavis_sagat_null_null_20221107_66_215_1","Niillas Somby, som ble Norges mest ettersøkte «terrorist» etter Alta-aksjonen, opplyser NRK. FOTO: TOR EVEN MATHISEN/NRK 15 ” T— -"
"URN:NBN:no-nb_digavis_ranablad_null_null_20221114_120_176_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta- aksjonen. 00.25 Grace (r) (3) Br. krimserie fra 2021. 01.55 Norge"
"URN:NBN:no-nb_digavis_stjordalsnytt_null_null_20220622_39_25_1","saken, men vinner fram på lang sikt. For eksempel Alta-aksjonen på slutten av 70-tallet. Selve kraftutbyggingen i Alta-Kautokeino-vassdraget"
"URN:NBN:no-nb_digavis_stjordalsnytt_null_null_20220622_39_25_1","Alta-aksjonen på slutten av 70-tallet. Selve kraftutbyggingen i Alta-Kautokeino-vassdraget ble gjennomført, men protestene førte utvilsomt til en"
"URN:NBN:no-nb_digavis_driva_null_null_20221111_51_89_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. 23.00"
"URN:NBN:no-nb_digavis_bladet_null_null_20221112_130_132_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. 23.00 Kveldsnytt"
"URN:NBN:no-nb_digavis_helgelendingen_null_null_20221114_92_176_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta- aksjonen. 00.25 Grace (r) (3) Br. krimserie fra 2021. 01.55 Norge"
"URN:NBN:no-nb_digavis_fosnafolket_null_null_20220705_59_51_1","var en bussulykke hvor 16 sørsamer mistet livet. 1979 – Alta-aksjonen – demonstranter mot kraftutbyggingen i Altaog Kautokeino-vassdra-"
"URN:NBN:no-nb_digavis_nyetroms_null_null_20220705_49_75_1","franske moteskaperen Louis Reard lanserte bikinien. 1979 – Alta-aksjonen – demonstranter mot kraftutbyggingen i Alta-og"
"URN:NBN:no-nb_digavis_grenda_null_null_20221110_72_83_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. 23.00"
"URN:NBN:no-nb_digavis_tvedestrandsposten_null_null_20221112_150_132_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. 23.00"
"URN:NBN:no-nb_digavis_sortrondelag_null_null_20220917_115_108_1","Syningen i Nesbyen. Elleve mann døde. G I 1979 under Alta-aksjonen: I Stilla ble 80 demonstranter fjernet med makt og"
"URN:NBN:no-nb_digavis_sortrondelag_null_null_20220917_115_108_1","i Nesbyen. Elleve mann døde. G I 1979 under Alta-aksjonen: I Stilla ble 80 demonstranter fjernet med makt og ilagt"
"URN:NBN:no-nb_digavis_auraavis_null_null_20221110_76_87_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. 23.00"
"URN:NBN:no-nb_digavis_bomlonytt_null_null_20221112_50_90_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. 23.00"
"URN:NBN:no-nb_digavis_tronderavisa_null_null_20221123_0_273_1","gav fortenestmedaljen i gull til den mannen som etter Alta-aksjonen vart dømd etter oppviglarparagrafen. erik Solheim, Ragnar"
"URN:NBN:no-nb_digavis_raumnes_null_null_20221112_166_132_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. 23.00"
"URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20221024_148_247_1","etter at de har brukt spillet. Også Tana-elva og Alta-aksjonen er historiske steder som man kan besøke og utforske"
"URN:NBN:no-nb_digavis_opplandarbeiderblad_null_null_20221112_99_264_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_opplandarbeiderblad_null_null_20221112_99_264_1","forbildet Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 00.20 Grace (r) (3) Br. krimserie fra 2021. 01.45 Coda"
"URN:NBN:no-nb_digavis_altaposten_null_null_20220311_54_30_1","i storsamfunnet. Tre faktiske personer, som var med under Alta-aksjonen, får sine fortellinger presentert i stykket, de er intervjuet"
"URN:NBN:no-nb_digavis_altaposten_null_null_20220311_54_30_1","Stykket handler om samenes motstand mot utbygging av Alta-Kautokeinovassdraget i 1979 til 1982. En konflikt som fikk store ringvirkninger"
"URN:NBN:no-nb_digavis_gudbrandsdolendagnin_null_null_20221112_185_264_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_haldenarbeiderblad_null_null_20221116_93_177_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 02.40 Watergate (r) Det går mot riksrett. Etter en"
"URN:NBN:no-nb_digavis_firda_null_null_20221112_105_167_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_haldenarbeiderblad_null_null_20221114_93_176_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta- aksjonen. 00.25 Grace (r) (3) Br. krimserie fra 2021. 01.55 Norge"
"URN:NBN:no-nb_digavis_tronderavisa_null_null_20221114_0_265_1","i livet var stort – fra dom for oppvigleri etter Alta-aksjonen på 1970-tallet, til han mange år senere ble tildelt Kongens"
"URN:NBN:no-nb_digavis_hamararbeiderblad_null_null_20221116_97_267_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 02.40 Watergate (r) Det går mot riksrett. Etter en"
"URN:NBN:no-nb_digavis_bygdeposten_null_null_20221115_68_133_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 02.40 Watergate (r) Det går mot riksrett. Etter en"
"URN:NBN:no-nb_digavis_stavangeraftenblad_null_null_20220705_130_0_1","Statsminister Ali Bhutto ble fengslet og senere henrettet. 1979 Alta-aksjonen – demon- stranter mot kraftutbyggingen i Alta-og"
"URN:NBN:no-nb_digavis_tronderbladetmelhus_null_null_20220621_44_47_1","men vinner fram på lang sikt. For eksempel Alta-aksjonen på slutten av 70-tallet. Selve kraftutbyggingen i Alta-"
"URN:NBN:no-nb_digavis_tronderbladetmelhus_null_null_20220621_44_47_1","på slutten av 70-tallet. Selve kraftutbyggingen i Alta- Kautokeino-vassdraget ble gjennomført, men protestene førte utvilsomt til en"
"URN:NBN:no-nb_digavis_kragerobladvestmar_null_null_20221111_179_88_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. 23.00"
"URN:NBN:no-nb_digavis_hamararbeiderblad_null_null_20221114_97_265_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta- aksjonen. 00.25 Grace (r) (3) Br. krimserie fra 2021. 01.55 Norge"
"URN:NBN:no-nb_digavis_dagsavisen_null_null_20221213_137_290_1","NU-leder og SV-politiker Lars Haltbrekken samt fire ledere fra Alta-aksjonen, men saken endte med bøter. Nordby er usikker på om"
"URN:NBN:no-nb_digavis_kragerobladvestmar_null_null_20220325_179_24_1","norske dramafilmen fra 1980; hvis handlingen var lagt til Alta-aksjonen fra året før; der Nils Utsi spilte hovedrollen - og"
"URN:NBN:no-nb_digavis_porsgrunnsdagblad_null_null_20221112_0_132_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_drammenstidende_null_null_20221112_0_264_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_ostlandetsblad_null_null_20221111_115_132_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta-aksjonen. 23.00 Kveldsnytt 23.20 Vingårdens ville dyreliv (r) Sveit. dokumentar"
"URN:NBN:no-nb_digavis_vaartland_null_null_20221021_78_245_1","Tittelen er en tydelig hommage til slagordet for Alta­aksjonen, «La elva leve!», og forsiden levner ingen tvil: Her står"
"URN:NBN:no-nb_digavis_hordaland_null_null_20221112_139_126_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_aftenposten_null_null_20221113_163_266_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22:40 Bergmans demoner 23:00 Kveldsnytt 23:20 Vingårdens ville"
"URN:NBN:no-nb_digavis_nordlys_null_null_20221112_0_264_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_eidsvollullensakerbl_null_null_20221112_119_177_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_sognavis_null_null_20221112_0_132_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_sortrondelag_null_null_20221112_115_132_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_verdensgang_null_null_20220503_0_117_1","joiker om samisk jord – «Samiid ædnan» – og med Alta-aksjonen og «La elven leve» som politisk bakteppe skriver han seg"
"URN:NBN:no-nb_digavis_listertjuefjorten_null_null_20221112_132_132_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_driva_null_null_20220902_51_69_1","godt med profilen til avisa Driva i denne tida. Under Alta-aksjonen rundt 1980 synte Hans Hyldbakk fram ei kanskje litt"
"URN:NBN:no-nb_digavis_lofotposten_null_null_20221112_127_177_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_bergensavisen_null_null_20220705_0_177_1","ved Universitetet i Oslo? 3. Og hvilket år skjedde Alta-aksjonen? 4. Hvilket minimalt plagg ble lansert av den franske"
"URN:NBN:no-nb_digavis_akershusamtstidende_null_null_20221116_148_134_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 02.40 Watergate (r) Det går mot riksrett. Etter en"
"URN:NBN:no-nb_digavis_dagsavisen_null_null_20220225_137_47_1","Bringedal vant i 1981 Årets Bilde med et bilde fra Alta-aksjonen, og to ganger han vunnet pris på Idrettsgallaen. Han"
"URN:NBN:no-nb_digavis_verdensgang_null_null_20221113_0_308_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22:40 Bergmans demoner 23:00 Kveldsnytt 23:20 Vingårdens ville"
"URN:NBN:no-nb_digavis_rakkestadavis_null_null_20221110_122_43_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. 23.00"
"URN:NBN:no-nb_digavis_lofottidende_null_null_20221110_35_42_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. 23.00"
"URN:NBN:no-nb_digavis_aftenposten_null_null_20220904_163_170_1","kolonihagene, er det ikke usannsynlig at Oslofolk vil få Alta-aksjonen til å blekne i forhold. U Kolonihagene er ikke løsningen"
"URN:NBN:no-nb_digavis_rogalandsavis_null_null_20221112_120_264_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22:40 Bergmans demoner 23:00 Kveldsnytt 23:20 Vingårdens ville"
"URN:NBN:no-nb_digavis_hallingdolen_null_null_20221112_84_132_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_tidenskrav_null_null_20221112_130_205_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_vaaganavisa_null_null_20221109_17_44_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. 23.00"
"URN:NBN:no-nb_digavis_telemarksavisa_null_null_20221114_100_265_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta- aksjonen. 00.25 Grace (r) (3) Br. krimserie fra 2021. 01.55 Norge"
"URN:NBN:no-nb_digavis_hamararbeiderblad_null_null_20221112_97_264_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_avisanordland_null_null_20221112_0_264_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_varden_null_null_20221112_147_264_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta-aksjonen. 23.00 Kveldsnytt 23.20 Vingårdens ville dyreliv (r) Sveit. dokumentar"
"URN:NBN:no-nb_digavis_tonsbergsblad_null_null_20221112_153_264_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_sunnmorsposten_null_null_20221112_140_264_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_ranablad_null_null_20221111_120_175_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta-aksjonen. 23.00 Kveldsnytt 23.20 Vingårdens ville dyreliv (r) Sveit. dokumentar"
"URN:NBN:no-nb_digavis_morgenbladet_null_null_20220722_203_28_1","tegninger, utklipp og tekstbrokker som blant annet viser til Alta-aksjonen, er videoarbeidene det mest eksplisitt politiske i utstillingen."
"URN:NBN:no-nb_digavis_gjengangeren_null_null_20221111_0_0_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_romsdalsbudstikke_null_null_20221112_180_264_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_fremover_null_null_20221111_120_175_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 23.00 Kveldsnytt 23.20 Vingårdens ville dyreliv (r) Sveit. dokumentar"
"URN:NBN:no-nb_digavis_sandnesposten_null_null_20221110_32_87_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. 23.00"
"URN:NBN:no-nb_digavis_dagogtid_null_null_20220311_60_10_1","røynslene til tre personar som var tungt involverte i Alta-aksjonen: Johs. Kalvemo, Jorunn Eikjok og Niillas A. Somby. REGI"
"URN:NBN:no-nb_digavis_dagogtid_null_null_20220311_60_10_1","40 år attende, har sjølvsagt ikkje gløymt kampen om Alta–Kautokeino-vassdraget og kor store ringverknader det fekk, både for vårt"
"URN:NBN:no-nb_digavis_helgelendingen_null_null_20221111_92_175_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta-aksjonen. 23.00 Kveldsnytt 23.20 Vingårdens ville dyreliv (r) Sveit. dokumentar"
"URN:NBN:no-nb_digavis_budstikkaforaskerogb_null_null_20221112_125_264_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_dagbladet_null_null_20221111_154_263_1","aktivisme, mens forbildet Niillas Somby ble Norges mest 23.00 Alta-aksjonen. Kveldsnytt Kveldsnytt Vingårdens ville dyreliv Revevalper og"
"URN:NBN:no-nb_digavis_akershusamtstidende_null_null_20221111_148_132_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta-aksjonen. 23.00 Kveldsnytt 23.20 Vingårdens ville dyreliv (r) Sveit. dokumentar"
"URN:NBN:no-nb_digavis_dagsavisen_null_null_20221112_137_264_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22:40 Bergmans demoner 23:00 Kveldsnytt 23:20 Vingårdens ville"
"URN:NBN:no-nb_digavis_morgenbladet_null_null_20220819_203_32_1","Marakatt- Labba i dokumentaren Historja, over filmklipp fra Alta-aksjonen i 1981. Arkivbildene glir sømløst over til hennes broderi"
"URN:NBN:no-nb_digavis_haldenarbeiderblad_null_null_20221111_93_175_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. På 1800-"
"URN:NBN:no-nb_digavis_smaalenenesavis_null_null_20221112_123_132_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. På 1800-"
"URN:NBN:no-nb_digavis_agderposten_null_null_20221112_149_264_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta-aksjonen. 23.00 Kveldsnytt 23.20 Vingårdens ville dyreliv (r) Sveit. dokumentar"
"URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20221112_148_264_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22:40 Bergmans demoner 23:00 Kveldsnytt 23:20 Vingårdens ville"
"URN:NBN:no-nb_digavis_bergensavisen_null_null_20221112_0_307_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta-aksjonen. 23.00 Kveldsnytt 23.20 Vingårdens ville dyreliv (r) Sveit. dokumentar"
"URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20221015_148_240_1","NAVNEDAG ● Hedvig, Hedda. NORSK HISTORIE ● 1979 – Alta-aksjonen: Ap-regjeringen lover å utsette utbyggingen av Altavassdraget."
"URN:NBN:no-nb_digavis_ringerikesblad_null_null_20221112_0_132_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_mossavis_null_null_20221112_146_132_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_verdensgang_null_null_20221014_0_278_1","Boktittelen spiller på filmen «La elven leve!» (1980) om Alta-aksjonen, og det brygger opp til sivil ulydighet. Bao står støtt"
"URN:NBN:no-nb_digavis_telemarksavisa_null_null_20221112_100_264_1","Niillas Somby ble Norges mest etter- søkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_romerikesblad_null_null_20221112_121_264_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_bergensavisen_null_null_20220917_0_251_1","2. Hvem var Folke Bernadotte? 3. Du husker gjerne Alta-aksjonen i 1979. Men hva het stedet der demonstrasjonene forgikk?"
"URN:NBN:no-nb_digavis_haugesundsavis_null_null_20221112_128_264_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_glaamdalen_null_null_20221112_138_136_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_dagogtid_null_null_20220819_60_32_1","Britta Marakatt- Labba. Miljøaktivisten stod på barrikadane under Alta- aksjonen og har gjeve att den samiske historia og kulturen i"
"URN:NBN:no-nb_digavis_dagogtid_null_null_20220819_60_32_1","Britta Marakatt- Labba. Miljøaktivisten stod på barrikadane under Altaaksjonen og har gjeve att den samiske historia og kulturen i"
"URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20220917_148_216_1","i Syningen i Nesbyen. Elleve mann døde. ● 1979 – Alta-aksjonen: I Stilla ble 80 demonstranter fjernet med makt og"
"URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20220917_148_216_1","Syningen i Nesbyen. Elleve mann døde. ● 1979 – Alta-aksjonen: I Stilla ble 80 demonstranter fjernet med makt og ilagt"
"URN:NBN:no-nb_digavis_bergensavisen_null_null_20221015_0_279_1","og er kjent fra hvilken idrett? 3. Hvilket år pågikk Alta-aksjonen? 4. Russlands korteste grenselinje mot et annet land er"
"URN:NBN:no-nb_digavis_opplandarbeiderblad_null_null_20221115_99_266_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 02.40 Watergate (r) Det går mot riksrett. Etter en"
"URN:NBN:no-nb_digavis_verdensgang_null_null_20221111_0_306_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22:35 Katedralbyggerne (r) På 1800-tallet var Nidarosdomen i ruiner"
"URN:NBN:no-nb_digavis_fredriksstadblad_null_null_20221112_133_132_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.40 Bergman 100 år (7) Sv. dokumentarserie fra 2018."
"URN:NBN:no-nb_digavis_telemarksavisa_null_null_20221104_100_257_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22.35 Katedralbyggerne (r) Norsk dokumentar fra 2019. 23.00"
"URN:NBN:no-nb_digavis_aftenposten_null_null_20220225_163_40_1","Bringedal vant i 1981 Årets Bilde med et bilde fra Alta-aksjonen, og to ganger han vunnet pris på Idrettsgallaen. Han"
"URN:NBN:no-nb_digavis_sarpsborgarbeiderblad_null_null_20221115_93_133_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 02.40 Watergate (r) Det går mot riksrett. Etter en"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20221112_154_264_1","aktivisme, mens forbildet Niillas Somby ble Norges mest 23.00 Alta-aksjonen. Kveldsnytt Kveldsnytt Vingårdens ville dyreliv Revevalper og"
"URN:NBN:no-nb_digavis_telemarksavisa_null_null_20221116_100_267_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 02.40 Watergate (r) Det går mot riksrett. Etter en"
"URN:NBN:no-nb_digavis_stavangeraftenblad_null_null_20221112_130_0_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22:40 Bergmans demoner 23:00 Kveldsnytt 23:20 Vingårdens ville"
"URN:NBN:no-nb_digavis_bergenstidende_null_null_20221112_155_307_1","Niillas Somby ble Norges mest ettersøkte terrorist etter Alta-aksjonen. 22:40 Bergmans demoner 23:00 Kveldsnytt 23:20 Vingårdens ville"
"URN:NBN:no-nb_digavis_bergenstidende_null_null_20220211_155_41_1","premiere til høsten. Innspillingen av «La elven leve», om Alta-aksjonen for over 40 år siden, er akkurat avsluttet. – Norsk"
"URN:NBN:no-nb_digavis_altaposten_null_null_20220202_54_14_1","resultatet 41 år etter at han selv satt lenket fast i Altaaksjonen. (Foto: Bernhard Hienerwadel) Han forstår ikke hvorfor industrien"
"URN:NBN:no-nb_digavis_altaposten_null_null_20220202_54_14_1","Rasmus studerer resultatet 41 år etter satt lenket fast i Altaaksjonen. (Foto: Bernhard Hienerwadel) på Knallhard realitet Som andre"
"URN:NBN:no-nb_digavis_altaposten_null_null_20220202_54_14_1","skal vi fikse selv, svarer han. Siste ofer Tilbake til Altaaksjonen påpeker Hansson at Altavassdraget ble siste ofer i rekken."
"URN:NBN:no-nb_digavis_itromso_null_null_20221121_124_271_1","takknemlig for dem som kjempet for samiske rettigheter under Altaaksjonen. Nå skal hun være med å åpne TIFF utendørs. Programmet"
"URN:NBN:no-nb_digavis_itromso_null_null_20221121_124_271_1","is ( — 11 J Å å, e fr .I* N VIKTIG: Altaaksjonen var en oppvåkning for mange i landet, også Mari Boine."
"URN:NBN:no-nb_digavis_itromso_null_null_20221121_124_271_1","av Ole Giæver åpner festivalen. Filmen er basert på Altaaksjonen og menneskene som kjempet for samiske rettigheter TROMSDALEN"
"URN:NBN:no-nb_digavis_altaposten_null_null_20221017_54_121_1","Fylkesråd for økonomi og kultur, Ronald Wærnes. Frontfigur for Altaaksjonen, Alfred Nilsen, klippet kjettinga og fikk erklære den nye"
"URN:NBN:no-nb_digavis_altaposten_null_null_20221017_54_121_1","for Altaaksjonen, Alfred Nilsen som klippet lenka. Siden den nye utstillingen tar for seg blant annet Altaaksjonen, var"
"URN:NBN:no-nb_digavis_kronstadposten_null_null_20220311_13_10_1","teltaksjonistene kunne følge med på trafikken til/fra Stilla under Altaaksjonen. Foto: Ola Røe. Har du gamle bilder liggende som du"
"URN:NBN:no-nb_digavis_ytresogn_null_null_20221115_24_89_1","forbildet Niillas Somby ble Norges mest ettersøkte terrorist etter Altaaksjonen. 23.00 Kveldsnytt 23.20 Vingårdens ville dyreliv (r) Sveit."
"URN:NBN:no-nb_digavis_vestnytt_null_null_20221111_35_85_1","forbildet Niillas Somby ble Norges mest ettersøkte terrorist etter Altaaksjonen. 23.00 Kveldsnytt 23.20 Vingårdens ville dyreliv (r) Sveit. dokumentar"
"URN:NBN:no-nb_digavis_bygdanytt_null_null_20221111_68_86_1","forbildet Niillas Somby ble Norges mest ettersøkte terrorist etter Altaaksjonen. 23.00 Kveldsnytt 23.20 Vingårdens ville dyreliv (r) Sveit."
