"URN","Text"
"URN:NBN:no-nb_digavis_verdensgang_null_null_20230411_0_96_1","ungdom som bæres ut. Bilder som vil gi assosiasjoner til Alta-aksjonen, den som i sin tid ville stanse utbyggingen av"
"URN:NBN:no-nb_digavis_tffolkebladet_null_null_20230728_59_172_1","protest har hatt større gjennomslagskraft. For eksempel regnes Alta-aksjonen for 40 år siden som vendepunktet der det norske"
"URN:NBN:no-nb_digavis_tffolkebladet_null_null_20230728_59_172_1","kurs i hvordan slike protester utføres, i året der Alta-aksjonen har fått sin dystre renessanse, burde rette kritikken i"
"URN:NBN:no-nb_digavis_tffolkebladet_null_null_20230120_59_17_1","storsal i Fokus kino. Det er ikke rart. Akkurat som at Alta-aksjonen handlet om så uhorvelig mye mer enn bare ei elv"
"URN:NBN:no-nb_digavis_tffolkebladet_null_null_20230120_59_17_1","plass og viktig. Mye av dette kan linkes tilbake til Alta-aksjonen og den kollektive bevisstgjøringen som startet for fullt"
"URN:NBN:no-nb_digavis_itromso_null_null_20230206_125_31_1","La elva leve», Ole Giævers film med utgangspunkt i Alta-aksjonen. Skammen og hvor dypt den sitter, også blant dem som"
"URN:NBN:no-nb_digavis_itromso_null_null_20230206_125_31_1","Samisk badstu på Pust 17.30-18.30: Film Alfred Nilsen og Alta-aksjonen på Rådstua Lørdag 11. februar 10.00-17.00: Arktisk VintermarkedStortorget"
"URN:NBN:no-nb_digavis_nordlys_null_null_20231121_0_271_1","tral i Alta-aksjonen som pågikk fra 1978-1982,ogbleetterhvertkjent som «ingeniøren som skiftet side under Alta-aksjonen». Mariann og Marianne"
"URN:NBN:no-nb_digavis_bronnoysundsavis_null_null_20230228_104_17_1","energidepartementet - gjør noe med saken. Tankene bringes til Alta-aksjonen, da samiske demonstranter innok blant annet statsminister Gro"
"URN:NBN:no-nb_digavis_bronnoysundsavis_null_null_20230228_104_17_1","Atter andre lenket seg fast for å stanse selve utbyggingen. Alta-aksjonen ble begynnelsen på en alt for sen anerkjennelse av samenes"
"URN:NBN:no-nb_digavis_altaposten_null_null_20230208_55_17_1","Mari Boine skal joike under Nasjonalbibliotekets arran- gement om Alta-aksjonen 18. mars. – Mari Boine er en av de største artistene"
"URN:NBN:no-nb_digavis_altaposten_null_null_20230208_55_17_1","Mari Boine skal joike under Nasjonalbibliotekets arrangement om Alta-aksjonen 18. mars. – Mari Boine er en av de største artistene"
"URN:NBN:no-nb_digavis_altaposten_null_null_20231122_55_135_1","som kan skape en bedre katastrofal Ronny Wilhelmsen husker Alta-aksjonen og kampen for natur og rettigheter. Nå advarer han alle"
"URN:NBN:no-nb_digavis_altaposten_null_null_20231122_55_135_1","mistillit hos folk i Finnmark. katastrofal Ronny Wilhelmsen husker Alta-aksjonen og kampen for natur og rettigheter. Nå advarer han alle"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20230505_155_103_1","La elva leve» (Samisk drama. Regi: Ole Giæver) Filmen om Alta-aksjonen er en øyeåpner om en diskriminering vi ennå ikke er"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20230505_155_103_1","alfak- metoo-overskridelser som menn, og god om det ble sagt. Alta-aksjonen er med. FILMGUIDEN PrOTagONiST: det tok tre filmer, men"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20230414_155_86_1","La elva leve» (Samisk drama. Regi: Ole Giæver) Filmen om Alta-aksjonen er en øyeåpner om en diskriminering vi ennå ikke er"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20230414_155_86_1","eatnu - La elva leve» Regi: Ole Giæver) Filmen om Alta-aksjonen er diskriminering vi ennå ikke er ferdige med. Banshees of"
"URN:NBN:no-nb_digavis_finnmarkdagblad_null_null_20230303_110_36_1","spill. En ny Alta-aksjon Anne ser mange likhetstrekk med Alta-aksjonen på 80-tallet, også kjent som «Ellos Eatnu», eller"
"URN:NBN:no-nb_digavis_finnmarkdagblad_null_null_20230303_110_36_1","Hun håper også at Fosen-saken, i likhet med Alta-aksjonen, kan blåse nytt liv i problemstillingen rundt urfolkets"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20230428_155_98_1","La elva leve» (Samisk drama. Regi: Ole Giæver) Filmen om Alta-aksjonen er en øyeåpner om en diskriminering vi ennå ikke er"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20230428_155_98_1","alfak- metoo-overskridelser som menn, og god om det ble sagt. Alta-aksjonen er med. FILMGUIDEN 'Dagbladet 30 ANMELDERIET fredag 28. april"
"URN:NBN:no-nb_digavis_rjukanarbeiderblad_null_null_20230413_100_43_1","miljø-saken hele sitt liv, og var en av aksjonistene under Alta-aksjonen for over 40 år siden. – Denne typen isoporplast kan"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20230505_55_103_1","Kraftverk ble bygd, måtte Statkraft nedskalere planene etter Alta-aksjonen. Nå kan kraftverket bygge ut en tredje turbin. KRAFT"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20230505_55_103_1","kraftutbygginger kontinuerlig efekten ved end- kom- kraft- måtte Statkraft Alta-aksjonen. Nå tredje turbin. Staten vil hente mer Alta-kraft mer"
"URN:NBN:no-nb_digavis_hitrafroya_null_null_20231128_50_94_1","vindkraftverket på Frøya kan sammenlignes like i underkant med Alta aksjonen, og er en av de største og lengste motstandskampene"
"URN:NBN:no-nb_digavis_meraakerposten_null_null_20230202_41_5_1","» er en norsk doku-fiksjonell dramafilm fra 1980 om Alta-aksjonen, regissert av Bredo Greve. Samenes rettigheter står særlig"
"URN:NBN:no-nb_digavis_nordlys_null_null_20231111_0_263_1","av Tromsøs egen Ole Giæver. Den sterke filmen omhandlet Alta-aksjonen på sytti og åttitallet, der samene aksjonerte med bl.a."
"URN:NBN:no-nb_digavis_nordlys_null_null_20231111_0_263_1","FLERE HAR sett Britta Marakatt- Labbas fantastiske kunstverk om Alta-aksjonen. Der broderer hun sorte kråker om til marsjerende politi,"
"URN:NBN:no-nb_digavis_nordlys_null_null_20231111_0_263_1","med bl.a. sivil ulydighet mot myndighetene om å legge Alta-vassdraget i rør. DA JEG gikk ut av kinomørket kjente jeg"
"URN:NBN:no-nb_digavis_morgenbladet_null_null_20230609_204_22_1","å starte kunstnergruppen Masi i 1978 og var aktiv i Alta-aksjonen i 1981. z Kjent for verk som Historja (2003-2007), en"
"URN:NBN:no-nb_digavis_morgenbladet_null_null_20230609_204_22_1","bosatt i Övre Soppero. starte kunstnergruppen Masi i 1978 og Alta-aksjonen i 1981. Historja (2003-2007), en og Kråkene (1981), en frem-"
"URN:NBN:no-nb_digavis_morgenbladet_null_null_20230609_204_22_1","svimlende motsetningsfylte. At Marakatt-Labba, som var med på Altaaksjonen i 1981 og som vant internasjonal berømmelse da det"
"URN:NBN:no-nb_digavis_morgenbladet_null_null_20231020_204_41_1","det sto en lavvo på Eidsvolls plass, i forbindelse med Alta-aksjonen i 1979, da broren hans var blant de samiske ungdommene"
"URN:NBN:no-nb_digavis_morgenbladet_null_null_20231020_204_41_1","mange kunne, og enda flere lærte seg i forbindelse med Alta-aksjonen, sier Somby om joiken som i dag blir omtalt som «samenes"
"URN:NBN:no-nb_digavis_demokraten_null_null_20230307_117_28_1","gang en lignende konflikt pågikk, fikk demonstrantene under Alta-aksjonen moralsk rett i ettertid. Men de tapte saken. Det kan"
"URN:NBN:no-nb_digavis_vaartland_null_null_20230522_79_115_1","de to flettene. I 1980 hadde jeg jobbet mye med Alta-aksjonen og ikke minst spørsmålet om urfolksrettigheter for det samiske"
"URN:NBN:no-nb_digavis_synstemore_null_null_20230427_54_16_1","for å verne mange gjenståande elvar. Mest kjent er vel Alta-aksjonen 1968 til 1982. Men etterkvart oppstod oppfatninga av at"
"URN:NBN:no-nb_digavis_rogalandsavis_null_null_20230215_121_39_1","Fabelmans.9år.150m Drama La elva leve.12år.122m Historisk drama om Alta-aksjonen og kampen for samiske rettigheter Magic Mike*s Last Dance.9år."
"URN:NBN:no-nb_digavis_vaartland_null_null_20230307_79_56_1","i vår historie som den største samiske markeringen siden Alta-aksjonen. Foto: Erlend Berge U Vi håper at forsoningsprosessen vil"
"URN:NBN:no-nb_digavis_aftenposten_null_null_20231012_164_236_1","om å «vise samisk ånd» som ble mye brukt under Alta-aksjonen for over 40 år siden. Den samiske rettighetskampen vil"
"URN:NBN:no-nb_digavis_aftenposten_null_null_20231012_164_236_1","Kompass 13:03 Trygdekontoret: Paradokset USA 14:03 Hele historien: Alta-aksjonen (1:3) 14:37 Programinformasjon: Ole Høiland 15:03 Studio 2"
"URN:NBN:no-nb_digavis_rogalandsavis_null_null_20230930_121_227_1","til Alta-aksjonen og de sultestreikende aksjonistene foran Stortinget på syttitallet. Selv deltok hun aldri i Alta-aksjonen. –"
"URN:NBN:no-nb_digavis_hallingdolen_null_null_20231111_85_133_1","vil dele eit kulturelt innslag om «Samisk kulturkamp frå Alta-aksjonen» med oss. Steinar har vakse opp i Finnmark/Nord Troms og"
"URN:NBN:no-nb_digavis_hallingdolen_null_null_20231111_85_133_1","stifta familie og driv som bonde. Me hugsar vel alle Alta-aksjonen og bileta frå befolkninga sin kamp for å unngå"
"URN:NBN:no-nb_digavis_hallingdolen_null_null_20231111_85_133_1","Kulturelt innslag med Steinar Larsen: ”Samisk kulturkamp frå Altaaksjonen”. Utlodning. Bevertning. Velkommen! Styret Vi kjøper biler med"
"URN:NBN:no-nb_digavis_sorvarangeravis_null_null_20230929_73_76_1","og fram til ting begynte å forandre seg med Alta-aksjonen på slutten av 70-tallet, og opprettelsen av sametinget."
"URN:NBN:no-nb_digavis_andoyposten_null_null_20230303_45_18_1","norske myndigheter og krenkingen av samiske naturområder under Alta-aksjonen for over 40 år siden, ruller det nå ferske bilder"
"URN:NBN:no-nb_digavis_demokraten_null_null_20230930_117_39_1","til Alta-aksjonen og de sultestreikende aksjonistene foran Stortinget på syttitallet. Selv deltok hun aldri i Alta-aksjonen. –"
"URN:NBN:no-nb_digavis_nationen_null_null_20230321_0_68_1","mot Mardøla-og Alta-utbyggingane er mest kjent, og særleg Alta-aksjonen har fått ny aktualitet med motstanden mot vindkraftverket på"
"URN:NBN:no-nb_digavis_vaartland_null_null_20230919_79_217_1","filmen Ellos eatnu – La elva leve, som handlet om Alta-aksjonen med sultestreik foran Stortinget og kamp for samiske"
"URN:NBN:no-nb_digavis_tffolkebladet_null_null_20230302_59_52_1","norske myndigheter og krenkingen av samiske naturområder under Alta-aksjonen for over 40 år siden, ruller det nå ferske bilder"
"URN:NBN:no-nb_digavis_arbeidetsrett_null_null_20230306_117_28_1","noen tanker da hun sa filmen «La elva leve» om Alta-aksjonen på 70- og 80-tallet. – Det har ikke skjedd noe"
"URN:NBN:no-nb_digavis_nationen_null_null_20230909_0_209_1","fløyer i nord. – Det kommer til å bli større enn Alta-aksjonen og større enn Fosen-demonstrasjonene til sammen. Vi i Karasjok"
"URN:NBN:no-nb_digavis_harstadtidende_null_null_20231012_137_237_1","Kompass 13:03 Trygdekontoret: Paradokset USA 14:03 Hele historien: Alta-aksjonen (1:3) 14:37 Programinformasjon: Ole Høiland 15:03 Studio 2"
"URN:NBN:no-nb_digavis_rogalandsavis_null_null_20230322_121_69_1","oppvåkning startet da jeg begynte på videregående i 1979. Alta-aksjonen var i full gang og Margaret Thatcher ble valgt"
"URN:NBN:no-nb_digavis_dagsavisen_null_null_20230930_138_227_1","til Alta-aksjonen og de sultestreikende aksjonistene foran Stortinget på syttitallet. Selv deltok hun aldri i Alta-aksjonen. –"
"URN:NBN:no-nb_digavis_harstadtidende_null_null_20231007_137_233_1","Verdibørsen 15:03 Det beste fra Dagsnytt 18 16:03 Hele historien: Alta-aksjonen (1:3) 16:37 Programinformasjon: Ole Høiland 17:03 Spillerom Søndag"
"URN:NBN:no-nb_digavis_akersavisgroruddalen_null_null_20230705_96_51_1","seg sammen og stanser anleggsmaskinene, som en del av Alta-aksjonen. Hvilket vann er «kidsa» ved? Sommergjett’n er tilbake!"
"URN:NBN:no-nb_digavis_itromso_null_null_20230220_125_43_1","I stedet for påsto han at han Så snudde det OM ALTA-AKSJONEN: Ella Marie Hætta Isaksen spiller hovedrollen som Ester i"
"URN:NBN:no-nb_digavis_roykenoghurumsavis_null_null_20230307_47_19_1","i historiebøkene, fastslår 15-åringen, som drar paralleller til Alta-aksjonen for over 40 år siden. støtteR: Greta Thunberg var også"
"URN:NBN:no-nb_digavis_itromso_null_null_20230728_125_172_1","protest har hatt større gjennomslagskraft. For eksempel regnes Alta-aksjonen for 40 år siden som vendepunktet der det norske"
"URN:NBN:no-nb_digavis_jarlsberg_null_null_20230307_180_28_1","urett som har skjedd bakover i tid, som for eksempel Alta-aksjonen. Kunst lever uavhengig av mennesket som skapte det. Det"
"URN:NBN:no-nb_digavis_adresseavisen_null_null_20230201_257_27_1","for Fosen reinbeitedistrikt. –Rettighetskampenpågår rundtossheletiden – Alta-aksjonen foregikk for 44 årsiden,men«EllosEatnu–La Elva Leve» kunne like"
"URN:NBN:no-nb_digavis_vaartland_null_null_20230114_79_12_1","vannkraft i Alta-vass-5. Å stoppe utbygging av 5. Alta-aksjonen fant sted i januar 1981. Hva dreide den seg om?"
"URN:NBN:no-nb_digavis_rogalandsavis_null_null_20230307_121_56_1","gang en lignende konflikt pågikk, fikk demonstrantene under Alta-aksjonen moralsk rett i ettertid. Men de tapte saken. Det kan"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20230421_155_92_1","La elva leve» (Samisk drama. Regi: Ole Giæver) Filmen om Alta-aksjonen er en øyeåpner om en diskriminering vi ennå ikke er"
"URN:NBN:no-nb_digavis_gauldalsposten_null_null_20230426_16_17_1","prege den generelle syttitallsradikalismen. Her hjemme fikk vi Alta-aksjonen. Vassdraget på Finnmarksvidda var gjennom lang tid planlagt"
"URN:NBN:no-nb_digavis_gauldalsposten_null_null_20230426_16_17_1","coll. SRL. Mao som Gud B VI SULJESTREIER %ng T Altaaksjonen 12'- 3':., — - :ä; | ; ;. ljl:! s -"
"URN:NBN:no-nb_digavis_nordlys_null_null_20230313_0_61_1","Finnmark er Alta, og hvorfor er det slik? Vi minnes Alta-aksjonen som ble utløst av frykt for hva som skulle skje"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20230217_155_41_1","La elva leve» (Samisk drama. Regi: Ole Giæver) Filmen om Alta-aksjonen er en øyeåpner om en diskriminering vi ennå ikke er"
"URN:NBN:no-nb_digavis_bronnoysundsavis_null_null_20230303_104_18_1","nye spillefilmen «Ellos eatnu – La elva leve» om Alta-aksjonen. Det ble også arrangert ungdomskino midt på dagen i"
"URN:NBN:no-nb_digavis_tronderavisa_null_null_20230302_0_52_1","er også folk som har fortalt oss sine historier fra Alta-aksjonen. Vi føler at folk følger med og er engasjerte."
"URN:NBN:no-nb_digavis_itromso_null_null_20230225_125_48_1","med NRK-suksessen «Demenskoret» og kinopremièren på filmen om Alta-aksjonen «La elva leve». Det er jo helt merkelig at det"
"URN:NBN:no-nb_digavis_bomlonytt_null_null_20230304_51_18_1","03. KL. 1130 La elva leve (12) Historisk drama om Alta-aksjonen og kampen for samiske rettigheter på slutten av 1970-tallet."
"URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20230321_149_68_1","samer lenge holdt sin etniske bakgrunn skjult, men etter Alta-aksjonen i 1981 har flere stått fram med sin samiske identitet."
"URN:NBN:no-nb_digavis_altaposten_null_null_20230830_55_99_1","Odd Eilert Persen i Frp. Dette vil nok føre til Alta-aksjonen på steroider, og regjeringen Støre vil bli nødt å bryte"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20230512_155_109_1","La elva leve» (Samisk drama. Regi: Ole Giæver) Filmen om Alta-aksjonen er en øyeåpner om en diskriminering vi ennå ikke er"
"URN:NBN:no-nb_digavis_altaposten_null_null_20230125_55_11_1","er det også utstilt plakater, kampsanger og lignende fra Alta-aksjonen. – Vi dro opp til demonstrantene med mat. Ungene våre,"
"URN:NBN:no-nb_digavis_altaposten_null_null_20230125_55_11_1","sitt tema: Livet på fjellstua, Bossekopmarkedet, postruta og Altaaksjonen, sier prosjektleder Csenge Horváth. 27-åringen fra Ungarn jobber"
"URN:NBN:no-nb_digavis_aftenposten_null_null_20231008_164_232_1","Verdibørsen 15:03 Det beste fra Dagsnytt 18 16:03 Hele historien: Alta-aksjonen (1:3) 16:37 Programinformasjon: Ole Høiland 17:03 Spillerom Søndag"
"URN:NBN:no-nb_digavis_adresseavisen_null_null_20231012_257_237_1","SveFlikke 12:03Kom pass 13:03Trygdekontoret: ParadoksetUSA 14:03Helehistorien: Alta-aksjonen(1:3) inform a- 14:37Program inform sjon:OleHøiland 15:03Studio2 18:00Dagsnytt18"
"URN:NBN:no-nb_digavis_vaartland_null_null_20231013_79_238_1","da det forrige gang stod lavvo foran Stortinget, under Alta-aksjonen i 1979. Broren Niillas Somby var med i Samisk aksjonsgruppe"
"URN:NBN:no-nb_digavis_framtidinord_null_null_20230221_36_15_1","far fortalte. I stedet for påsto han at han OM ALTA-AKSJONEN: Ella Marie Hætta Isaksen spiller hovedrollen som Ester i"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20230310_155_59_1","La elva leve» (Samisk drama. Regi: Ole Giæver) Filmen om Alta-aksjonen er en øyeåpner om en diskriminering vi ennå ikke er"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20230317_155_65_1","La elva leve» (Samisk drama. Regi: Ole Giæver) Filmen om Alta-aksjonen er en øyeåpner om en diskriminering vi ennå ikke er"
"URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20231012_149_237_1","Kompass 13:03 Trygdekontoret: Paradokset USA 14:03 Hele historien: Alta-aksjonen (1:3) 14:37 Programinformasjon: Ole Høiland 15:03 Studio 2"
"URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20231012_149_237_1","De færreste på Stortinget hadde nok kunnskap om Alta-Kautokeino vassdraget da de med et flertall på 90 mot 36 i"
"URN:NBN:no-nb_digavis_adresseavisen_null_null_20230314_257_62_1","trekke seg fra konvensjoner som beskytter urfolks rettigheter. Alta-aksjonen er blitt en del av Norges-historien. Demonstrasjonene i"
"URN:NBN:no-nb_digavis_rogalandsavis_null_null_20230214_121_38_1","Fabelmans.9år.150m Drama La elva leve.12år.122m Historisk drama om Alta-aksjonen og kampen for samiske rettigheter Magic Mike*s Last Dance.9år."
"URN:NBN:no-nb_digavis_hamararbeiderblad_null_null_20230306_98_55_1","Jeg tror jeg tar sjansen på å minne ham om at Alta-aksjonen var den viktigste forutsetningen for at Sametinget ble"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20230224_155_47_1","La elva leve» (Samisk drama. Regi: Ole Giæver) Filmen om Alta-aksjonen er en øyeåpner om en diskriminering vi ennå ikke er"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20230519_155_113_1","La elva leve» (Samisk drama. Regi: Ole Giæver) Filmen om Alta-aksjonen er en øyeåpner om en diskriminering vi ennå ikke er"
"URN:NBN:no-nb_digavis_bergenstidende_null_null_20231008_156_272_1","Verdibørsen 15:03 Det beste fra Dagsnytt 18 16:03 Hele historien: Alta-aksjonen (1:3) 16:37 Programinformasjon: Ole Høiland 17:03 Spillerom Søndag"
"URN:NBN:no-nb_digavis_bergensavisen_null_null_20230705_0_177_1","1 m R | Å NØTTEN Hvilket år skjedde den såkalte Alta-aksjonen i Stilla? 1. 1975 2. 1977 3. 1979 LØSNING: 3. 1979"
"URN:NBN:no-nb_digavis_bergensavisen_null_null_20230705_0_177_1","R | Å NØTTEN Hvilket år skjedde den såkalte Alta-aksjonen i Stilla? 1. 1975 2. 1977 3. 1979 LØSNING: 3. 1979"
"URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20230705_149_152_1","bussulykke hvor 16 sørsamer mistet livet. ● 1979 – Alta-aksjonen – demonstranter mot kraftutbyggingen i Alta-og Kautokeino-vassdragene"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20230203_155_29_1","Ritchie mistet det helt. fredag 3. februar 2023 Filmen om Alta-aksjonen mister aldri blikket for det personlige og sjelfulle. «Ellos"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20230210_155_35_1","La elva leve» (Samisk drama. Regi: Ole Giæver) Filmen om Alta-aksjonen er en øyeåpner om en diskriminering vi ennå ikke er"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20230304_55_54_1","annen politiaksjon, nemlig da hun selv ble båret bort under Alta-aksjonen for snart 50 år siden. – De gir ikke opp, de"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20230304_55_54_1","ansikter. – Jeg kan forstå at de minner deg om Alta-aksjonen, sier jeg som hadde glemt at moren min hadde vært"
"URN:NBN:no-nb_digavis_firdaposten_null_null_20230421_75_31_1","vart av mange skildra som det største opprøret sidan Alta-aksjonen. Lokalt i Sogn og Fjordane har utbygginga av mineralgruva"
"URN:NBN:no-nb_digavis_agderposten_null_null_20230303_150_53_1","Foreldrene til samiske Aslak Storaker ble kjærester under Alta-aksjonen. I dag markerte han sin støtte for samenes kamp"
"URN:NBN:no-nb_digavis_vaartland_null_null_20230225_79_48_1","Fosen-saken må ses inn i samme bilde som for eksempel Alta-aksjonen. Men slik saken står, viser den at vi har lært for"
"URN:NBN:no-nb_digavis_bergenstidende_null_null_20231011_156_275_1","protestaksjoner i Oslo. – Jeg får litt assosiasjoner til Alta-aksjonen, sier Solbjørg. å -r Å p - T s P (.?——-"
"URN:NBN:no-nb_digavis_nordlys_null_null_20230603_0_125_1","er jo ikke ordentlig Hun var aktiv politisk, med i Alta-aksjonen. Og da hun fikk barn, gikk hun helhjertet inn for"
"URN:NBN:no-nb_digavis_dagsavisen_null_null_20230307_138_56_1","gang en lignende konflikt pågikk, fikk demonstrantene under Alta-aksjonen moralsk rett i ettertid. Men de tapte saken. Det kan"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20230324_155_71_1","La elva leve» (Samisk drama. Regi: Ole Giæver) Filmen om Alta-aksjonen er en øyeåpner om en diskriminering vi ennå ikke er"
"URN:NBN:no-nb_digavis_tffolkebladet_null_null_20230520_59_114_1","ble film. Tidligere i år ble også filmatiseringen av Alta-aksjonen vist på storlerretet. – Jeg synes selvfølgelig det er"
"URN:NBN:no-nb_digavis_bergensavisen_null_null_20230206_0_36_1","i 2023 er nemleg ikkje så ulik situasjonen under Alta-aksjonen i 1979. Så sjølv om samisk kultur kan synast å"
"URN:NBN:no-nb_digavis_verdensgang_null_null_20231008_0_272_1","Verdibørsen 15:03 Det beste fra Dagsnytt 18 16:03 Hele historien: Alta-aksjonen (1:3) 16:37 Programinformasjon: Ole Høiland 17:03 Spillerom Søndag"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20230303_155_53_1","La elva leve» (Samisk drama. Regi: Ole Giæver) Filmen om Alta-aksjonen er en øyeåpner om en diskriminering vi ennå ikke er"
"URN:NBN:no-nb_digavis_sagat_null_null_20230525_67_98_1","stør ste si vil uly dighets ak sjon si den Alta­aksjonen. Ak sjo nen re sul ter te i at re gjeringa"
"URN:NBN:no-nb_digavis_firda_null_null_20230421_106_61_1","vart av mange skildra som det største opprøret sidan Alta-aksjonen. Lokalt i Sogn og Fjordane har utbygginga av mineralgruva"
"URN:NBN:no-nb_digavis_verdensgang_null_null_20230917_0_251_1","en historisk rammeavtale for videre fredsforhand- 1979 ● Alta-aksjonen: I Stilla blir 80 demonstranter fjernet med makt og"
"URN:NBN:no-nb_digavis_verdensgang_null_null_20230917_0_251_1","en historisk rammeavtale for videre fredsforhand- 1979 ● Alta-aksjonen: I Stilla blir 80 demonstranter fjernet med makt og ilagt"
"URN:NBN:no-nb_digavis_sognavis_null_null_20230422_0_47_1","vart av mange skildra som det største opprøret sidan Alta-aksjonen. Lokalt i Sogn og Fjordane har utbygginga av"
"URN:NBN:no-nb_digavis_verdensgang_null_null_20231012_0_276_1","Kompass 13:03 Trygdekontoret: Paradokset USA 14:03 Hele historien: Alta-aksjonen (1:3) 14:37 Programinformasjon: Ole Høiland 15:03 Studio 2"
"URN:NBN:no-nb_digavis_stavangeraftenblad_null_null_20231012_131_0_1","Kompass 13:03 Trygdekontoret: Paradokset USA 14:03 Hele historien: Alta-aksjonen (1:3) 14:37 Programinformasjon: Ole Høiland 15:03 Studio 2"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20230331_155_77_1","La elva leve» (Samisk drama. Regi: Ole Giæver) Filmen om Alta-aksjonen er en øyeåpner om en diskriminering vi ennå ikke er"
"URN:NBN:no-nb_digavis_gudbrandsdolendagnin_null_null_20230304_186_54_1","og jeg må si likheten mellom Fosen-saken og Alta-aksjonen er slående. På den ene siden har vi NVE og aktører"
"URN:NBN:no-nb_digavis_bergenstidende_null_null_20231012_156_276_1","Kompass 13:03 Trygdekontoret: Paradokset USA 14:03 Hele historien: Alta-aksjonen (1:3) 14:37 Programinformasjon: Ole Høiland 15:03 Studio 2"
"URN:NBN:no-nb_digavis_stavangeraftenblad_null_null_20230309_131_0_1","Så er det også forsvinnende lite av samekamp foruten Alta-aksjonen for 40 år siden som opp gjennom årene har blitt"
"URN:NBN:no-nb_digavis_agderposten_null_null_20230204_150_30_1","stått frem og angret på utbyggingen. Historiene om Alta-aksjonen, eller protestene som pågår mot dumping av giftig gruveavfall"
"URN:NBN:no-nb_digavis_agderposten_null_null_20230204_150_30_1","eget land, og den landsdelen jeg selv vokste opp i, Altaaksjonen. I Norge, ett av de privilegerte stedene i verden"
"URN:NBN:no-nb_digavis_sagat_null_null_20230120_67_15_1","der han skal fortelle om hva de kjempet for under Alta-aksjonen. FOTO: TORBJØRN ITTELIN og ide er knyt tet til noen"
"URN:NBN:no-nb_digavis_dagensnaeringsliv_null_null_20231020_134_244_1","har jeg i bakhodet hele tiden. Hun snakker videre om Alta­aksjonen, om andre kampsaker. – Min foreldregenerasjon har jo banet"
"URN:NBN:no-nb_digavis_morgenbladet_null_null_20231201_204_47_1","Guttorm Hansen ga uttrykk for i tilknytning til Alta-aksjonen, er mer representativ for statsmaktene, også i dag. Han"
"URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20231007_149_233_1","Verdibørsen 15:03 Det beste fra Dagsnytt 18 16:03 Hele historien: Alta-aksjonen (1:3) 16:37 Programinformasjon: Ole Høiland 17:03 Spillerom Søndag"
"URN:NBN:no-nb_digavis_namdalsavisa_null_null_20231017_0_83_1","siden 2019. Datoen 8. oktober er valgt i forhold til Alta-aksjonen. Oppslutninga om vardebrenninga har vokst sakte men sikkert"
"URN:NBN:no-nb_digavis_telemarksavisa_null_null_20230302_101_52_1","behandling av samiske rettigheter i gang. 40 år etter Alta-aksjonen ser det dessverre ut til å være nødvendig. Halvor"
"URN:NBN:no-nb_digavis_ostlendingen_null_null_20230304_123_27_1","Jeg tror jeg tar sjansen på å minne ham om at Alta-aksjonen var den viktigste forutsetningen for at Sametinget ble"
"URN:NBN:no-nb_digavis_dagensnaeringsliv_null_null_20230204_134_30_1","Det faller ikke Ester naturlig å kaste seg inn i Alta-aksjonen, men kanskje er det den indre konflikten, like mye som"
"URN:NBN:no-nb_digavis_dagensnaeringsliv_null_null_20230204_134_30_1","å bli med å demonstrere for å forsvare Alta-Kautokeino-vassdraget draget mot utbygging. Foto: Mer Film LØRDAG 4. FEBRUAR"
"URN:NBN:no-nb_digavis_dagensnaeringsliv_null_null_20230204_134_30_1","er en stillferdig knyttneve. RegissørOleGiæverharmodernisertkonflikten om Alta-Kautokeino-vassdraget til et språksomkanskjeikkebleforståttlikegodt den gangen for over 40"
"URN:NBN:no-nb_digavis_telemarksavisa_null_null_20230504_101_102_1","i miljøaktivisme og var en av dem som deltok i Alta-aksjonen på 1970-og 80-tallet. Han ble sjokkert da han oppdaget"
